egoid,grade,course,AcademicPeriod
90692,3.7,29154,201620
90692,4.0,29157,201620
90692,4.0,29220,201620
90692,4.0,29358,201720
90692,4.0,29360,201720
90692,3.7,29448,201520
90692,4.0,30323,201520
90692,4.0,30240,201820
90692,4.0,27507,201820
90692,4.0,21423,201710
90692,4.0,12662,201710
90692,4.0,20458,201510
90692,3.7,12214,201510
90692,4.0,12664,201710
90692,4.0,13960,201710
90692,3.3,14225,201510
90692,4.0,14604,201510
90692,4.0,14776,201810
90692,4.0,15578,201810
90692,4.0,15988,201510
90692,4.0,16309,201610
90692,3.7,21422,201710
90692,4.0,16878,201810
90692,4.0,16976,201810
90692,4.0,17846,201610
90692,3.7,18036,201510
90692,4.0,19449,201610
90692,4.0,19568,201610
90692,4.0,19593,201810
90692,3.7,20118,201520
90692,4.0,16589,201610
91313,4.0,24453,201820
91313,3.3,23533,201720
91313,3.7,23299,201620
91313,4.0,21634,201820
91313,3.3,22130,201520
91313,2.7,21669,201620
91313,3.3,24783,201620
91313,3.0,22525,201620
91313,4.0,24889,201720
91313,4.0,25995,201720
91313,2.7,25537,201720
91313,4.0,25878,201720
91313,3.7,26616,201520
91313,4.0,27829,201820
91313,4.0,29369,201520
91313,4.0,30315,201520
91313,4.0,30330,201820
91313,4.0,21386,201710
91313,4.0,25291,201820
91313,4.0,20880,201520
91313,3.7,21367,201710
91313,3.3,20210,201520
91313,4.0,20436,201510
91313,4.0,11887,201710
91313,3.7,12004,201610
91313,2.7,12144,201610
91313,3.3,12211,201510
91313,3.7,12732,201610
91313,4.0,12837,201710
91313,3.7,13469,201810
91313,3.7,13879,201510
91313,2.7,14225,201510
91313,4.0,12833,201710
91313,4.0,15198,201610
91313,4.0,15418,201810
91313,3.7,15421,201810
91313,3.0,15622,201610
91313,3.7,19488,201510
91313,3.3,19636,201810
91313,3.7,19703,201510
91313,3.7,20096,201620
91313,4.0,14535,201810
91551,4.0,23263,201620
91551,4.0,23067,201520
91551,4.0,22463,201620
91551,3.7,22278,201720
91551,4.0,21241,201620
91551,3.7,21700,201520
91551,4.0,21307,201710
91551,4.0,23310,201620
91551,4.0,21897,201520
91551,3.7,23460,201620
91551,4.0,31115,201820
91551,4.0,23966,201720
91551,4.0,26393,201620
91551,4.0,27516,201620
91551,4.0,28464,201820
91551,3.0,29752,201720
91551,4.0,29755,201720
91551,4.0,29756,201720
91551,4.0,30332,201520
91551,4.0,30912,201820
91551,4.0,20911,201720
91551,4.0,23610,201820
91551,4.0,20530,201610
91551,4.0,11489,201510
91551,4.0,20339,201520
91551,4.0,20478,201510
91551,4.0,10818,201810
91551,4.0,11547,201810
91551,4.0,12087,201510
91551,4.0,12527,201510
91551,4.0,13023,201810
91551,3.7,13148,201710
91551,4.0,13149,201710
91551,4.0,13407,201810
91551,2.7,13471,201610
91551,3.7,10676,201510
91551,3.7,13663,201510
91551,4.0,13476,201610
91551,4.0,15080,201710
91551,4.0,14879,201610
91551,4.0,14729,201810
91551,4.0,20187,201520
91551,3.7,14225,201510
91551,3.0,13937,201610
91551,4.0,13832,201710
91551,4.0,14561,201610
92038,4.0,20504,201710
92038,3.7,23839,201620
92038,4.0,21660,201720
92038,4.0,21662,201720
92038,4.0,21663,201720
92038,4.0,22014,201520
92038,4.0,22152,201720
92038,3.7,22518,201620
92038,4.0,23144,201720
92038,3.7,25238,201620
92038,3.0,26688,201620
92038,4.0,26189,201520
92038,4.0,26356,201820
92038,4.0,26549,201620
92038,3.7,27195,201820
92038,4.0,27206,201820
92038,3.7,27392,201820
92038,4.0,29692,201520
92038,4.0,30264,201520
92038,4.0,20445,201520
92038,4.0,26064,201520
92038,4.0,20405,201510
92038,4.0,27073,201620
92038,4.0,20146,201610
92038,4.0,10138,201510
92038,3.3,10766,201810
92038,3.7,11459,201710
92038,3.3,12434,201610
92038,3.7,13682,201610
92038,3.0,13934,201610
92038,3.7,13944,201610
92038,4.0,15145,201510
92038,3.7,16066,201510
92038,4.0,16178,201810
92038,4.0,20370,201620
92038,3.7,16224,201810
92038,4.0,16196,201810
92038,3.7,19667,201710
92038,3.0,19631,201710
92038,3.7,19625,201710
92038,3.7,19489,201510
92038,3.7,19641,201710
92038,3.3,19407,201510
92038,3.7,18752,201810
92038,4.0,17173,201610
92038,3.3,16484,201810
92339,3.7,28450,201720
92339,3.7,24634,201520
92339,4.0,25506,201520
92339,3.7,27052,201820
92339,4.0,27252,201620
92339,3.3,28289,201720
92339,3.7,22533,201720
92339,3.7,29032,201520
92339,3.7,30555,201820
92339,4.0,29255,201620
92339,3.3,29649,201620
92339,4.0,30361,201520
92339,4.0,21732,201520
92339,4.0,30791,201820
92339,3.7,30801,201820
92339,3.7,31295,201720
92339,3.7,31359,201720
92339,4.0,29088,201520
92339,3.7,21139,201510
92339,4.0,24763,201620
92339,4.0,20445,201510
92339,3.7,20780,201710
92339,4.0,10928,201510
92339,4.0,11374,201510
92339,3.7,11423,201610
92339,3.7,11489,201510
92339,4.0,14051,201510
92339,3.7,14931,201610
92339,4.0,15439,201810
92339,4.0,16709,201710
92339,3.7,13685,201610
92339,4.0,17865,201610
92339,4.0,18132,201710
92339,4.0,18869,201810
92339,4.0,18881,201810
92339,3.7,19674,201810
92339,3.7,19727,201710
92339,4.0,19731,201810
92339,3.7,17814,201710
92339,3.7,20334,201620
92412,4.0,21841,201620
92412,4.0,21769,201520
92412,4.0,21653,201520
92412,4.0,20459,201610
92412,4.0,20881,201610
92412,4.0,20857,201710
92412,4.0,22673,201520
92412,4.0,21035,201620
92412,4.0,22758,201820
92412,4.0,20424,201510
92412,4.0,23060,201620
92412,4.0,23619,201620
92412,4.0,24665,201520
92412,4.0,24996,201820
92412,4.0,29294,201520
92412,4.0,30352,201520
92412,4.0,30458,201820
92412,4.0,31404,201720
92412,4.0,31490,201720
92412,4.0,22830,201620
92412,4.0,31405,201720
92412,4.0,20291,201820
92412,4.0,17731,201710
92412,4.0,18841,201810
92412,4.0,2218,201600
92412,4.0,2359,201600
92412,4.0,3929,201700
92412,4.0,11536,201510
92412,3.7,11737,201710
92412,4.0,11821,201810
92412,4.0,11872,201610
92412,4.0,12224,201710
92412,4.0,11736,201710
92412,4.0,12554,201510
92412,4.0,12384,201510
92412,4.0,16607,201810
92412,4.0,15624,201810
92412,4.0,15521,201610
92412,4.0,16982,201610
92412,4.0,13630,201510
92412,3.7,13103,201810
92412,4.0,13877,201510
92515,4.0,23203,201720
92515,4.0,20536,201720
92515,4.0,20911,201720
92515,4.0,21135,201520
92515,4.0,21166,201720
92515,4.0,21765,201520
92515,4.0,22277,201720
92515,4.0,22905,201620
92515,4.0,23022,201720
92515,4.0,23822,201620
92515,4.0,30466,201820
92515,4.0,25346,201620
92515,4.0,25348,201720
92515,4.0,25390,201820
92515,4.0,26450,201520
92515,4.0,26580,201520
92515,4.0,29546,201720
92515,4.0,29832,201620
92515,4.0,30260,201520
92515,4.0,31450,201820
92515,4.0,25244,201520
92515,4.0,20450,201610
92515,4.0,20208,201820
92515,4.0,17521,201510
92515,4.0,20399,201510
92515,4.0,11126,201710
92515,4.0,11378,201510
92515,4.0,11726,201510
92515,4.0,11899,201510
92515,4.0,12317,201810
92515,4.0,13239,201710
92515,4.0,13240,201710
92515,4.0,13469,201810
92515,4.0,11018,201710
92515,4.0,14064,201810
92515,4.0,13768,201710
92515,4.0,16427,201810
92515,4.0,16310,201610
92515,4.0,15973,201710
92515,4.0,17080,201510
92515,4.0,14893,201610
92515,4.0,14628,201810
92515,4.0,14074,201610
92515,4.0,15281,201610
92552,2.3,25378,201820
92552,4.0,21026,201710
92552,2.7,21063,201520
92552,3.0,21204,201620
92552,2.0,21765,201520
92552,2.0,22157,201820
92552,2.7,23821,201620
92552,3.3,25834,201520
92552,4.0,29419,201620
92552,2.7,27127,201820
92552,3.0,27824,201820
92552,2.7,29418,201620
92552,3.3,29704,201720
92552,3.7,29840,201620
92552,4.0,30358,201520
92552,3.7,20774,201610
92552,3.7,26443,201520
92552,3.0,20712,201610
92552,2.0,26799,201720
92552,4.0,20451,201510
92552,3.0,10132,201710
92552,3.3,10207,201610
92552,2.0,10497,201610
92552,3.0,11726,201510
92552,3.7,11864,201510
92552,2.7,14225,201510
92552,3.3,20560,201610
92552,3.0,14524,201810
92552,1.7,11029,201810
92552,4.0,15733,201510
92552,4.0,17510,201810
92552,3.7,18034,201510
92552,4.0,19938,201710
92552,2.7,20137,201710
92552,4.0,20201,201720
92552,2.0,20205,201720
92552,3.0,15516,201810
92566,3.7,25746,201520
92566,3.3,25200,201520
92566,4.0,24482,201620
92566,4.0,24051,201720
92566,4.0,21562,201720
92566,3.7,22814,201820
92566,4.0,22666,201520
92566,4.0,21477,201720
92566,4.0,25953,201620
92566,3.7,23497,201520
92566,3.7,26925,201720
92566,3.7,30473,201620
92566,4.0,29063,201520
92566,4.0,29069,201520
92566,3.7,29314,201620
92566,3.7,29535,201620
92566,4.0,29853,201820
92566,3.3,30041,201820
92566,4.0,30322,201520
92566,4.0,20828,201710
92566,4.0,30563,201720
92566,4.0,31596,201820
92566,3.3,28245,201820
92566,4.0,20735,201610
92566,4.0,21144,201510
92566,4.0,20359,201710
92566,3.7,2655,201900
92566,4.0,20615,201710
92566,4.0,2674,201900
92566,3.7,2679,201900
92566,4.0,2958,201900
92566,4.0,3555,201900
92566,4.0,4109,201800
92566,3.3,10078,201710
92566,4.0,10689,201610
92566,3.7,11024,201510
92566,4.0,11738,201610
92566,4.0,2663,201900
92566,3.3,12216,201510
92566,4.0,12732,201610
92566,2.7,12742,201810
92566,3.3,14225,201510
92566,3.7,14899,201810
92566,4.0,16521,201810
92566,4.0,18922,201810
92566,3.7,19943,201610
92566,3.7,20268,201710
92566,3.7,20272,201710
92566,4.0,11823,201510
93002,3.3,24066,201720
93002,4.0,23676,201520
93002,4.0,23066,201520
93002,4.0,21307,201710
93002,3.0,21897,201520
93002,3.7,21669,201620
93002,3.0,21567,201720
93002,3.7,24404,201520
93002,3.7,21898,201520
93002,3.7,24491,201820
93002,3.3,29561,201720
93002,3.3,24929,201720
93002,4.0,26448,201620
93002,3.7,29408,201520
93002,4.0,29756,201720
93002,4.0,30292,201520
93002,3.7,30399,201720
93002,3.7,30458,201620
93002,4.0,30648,201820
93002,4.0,21169,201620
93002,4.0,24810,201620
93002,4.0,21033,201820
93002,4.0,20421,201610
93002,3.0,10676,201510
93002,2.7,11381,201810
93002,4.0,11577,201610
93002,3.7,11579,201610
93002,3.0,11655,201810
93002,4.0,11744,201810
93002,2.3,11902,201510
93002,3.7,12142,201710
93002,3.0,12145,201610
93002,4.0,12211,201510
93002,4.0,13152,201710
93002,4.0,20431,201510
93002,2.3,13471,201610
93002,4.0,13472,201610
93002,4.0,13695,201810
93002,4.0,13895,201610
93002,3.3,14325,201510
93002,3.7,14344,201510
93002,3.7,14459,201810
93002,4.0,15061,201710
93002,3.0,20246,201620
93002,3.3,13329,201510
93485,3.7,23914,201720
93485,3.3,23913,201720
93485,3.7,23557,201520
93485,3.3,21653,201620
93485,4.0,22318,201720
93485,4.0,21974,201520
93485,3.7,21749,201520
93485,3.7,24046,201620
93485,3.7,22803,201820
93485,3.3,24401,201620
93485,4.0,27881,201820
93485,4.0,24808,201620
93485,3.3,25241,201520
93485,3.7,27059,201620
93485,3.3,29031,201520
93485,4.0,29833,201720
93485,3.7,29839,201720
93485,3.7,30310,201820
93485,4.0,30354,201520
93485,4.0,21097,201510
93485,4.0,24544,201820
93485,4.0,19486,201510
93485,4.0,14406,201610
93485,3.3,17309,201610
93485,4.0,2358,201600
93485,3.7,3069,201600
93485,4.0,10092,201510
93485,3.7,10887,201810
93485,3.3,11376,201510
93485,3.7,20746,201620
93485,3.0,11815,201810
93485,4.0,11819,201510
93485,4.0,11854,201610
93485,3.7,12418,201710
93485,4.0,11767,201710
93485,2.7,12823,201810
93485,4.0,13152,201710
93485,4.0,13367,201710
93485,3.3,13934,201610
93485,3.3,15319,201610
93485,4.0,15348,201510
93485,3.3,15828,201810
93485,3.7,16691,201710
93485,4.0,12435,201610
93504,3.3,23570,201720
93504,4.0,23557,201520
93504,3.7,23497,201520
93504,3.7,23330,201720
93504,3.0,21760,201520
93504,3.3,22518,201620
93504,2.7,21820,201620
93504,3.0,23629,201620
93504,4.0,22898,201620
93504,4.0,24114,201820
93504,3.7,21445,201710
93504,3.7,25942,201720
93504,3.7,25992,201720
93504,2.7,27166,201820
93504,3.0,27390,201820
93504,3.3,27546,201620
93504,4.0,30281,201520
93504,3.0,29640,201720
93504,3.7,29832,201720
93504,3.3,29844,201820
93504,4.0,25242,201620
93504,3.7,21406,201820
93504,2.7,12434,201810
93504,4.0,20880,201520
93504,3.3,21019,201520
93504,3.7,10727,201510
93504,3.0,11133,201610
93504,3.7,11649,201610
93504,2.7,13070,201610
93504,2.0,14051,201510
93504,4.0,15291,201710
93504,2.7,15327,201610
93504,4.0,15371,201710
93504,4.0,15463,201710
93504,3.7,14784,201610
93504,3.7,15605,201810
93504,4.0,15568,201810
93504,4.0,20464,201510
93504,4.0,19843,201510
93504,3.0,19568,201810
93504,2.3,20794,201820
93504,3.0,16865,201810
93504,3.3,16607,201810
93504,3.7,16424,201510
93504,3.0,19488,201510
93699,4.0,24719,201520
93699,3.3,20599,201820
93699,3.0,20998,201620
93699,3.7,21077,201820
93699,3.3,21831,201620
93699,3.7,22693,201520
93699,3.0,23855,201620
93699,2.7,24495,201520
93699,3.3,24505,201720
93699,3.3,25290,201620
93699,3.7,30607,201820
93699,4.0,25695,201520
93699,4.0,26822,201620
93699,4.0,27146,201720
93699,3.7,27855,201820
93699,3.0,29034,201520
93699,3.3,29598,201720
93699,3.3,29851,201720
93699,4.0,30296,201520
93699,3.3,30550,201820
93699,3.7,20514,201820
93699,4.0,25305,201720
93699,4.0,20458,201510
93699,2.7,20135,201620
93699,3.7,3385,201600
93699,3.7,20061,201720
93699,3.7,3386,201600
93699,3.3,10099,201810
93699,4.0,10138,201510
93699,3.0,11024,201510
93699,4.0,11573,201810
93699,3.7,12433,201610
93699,3.7,12873,201710
93699,4.0,13210,201610
93699,3.7,13428,201710
93699,3.0,13511,201610
93699,3.3,12110,201610
93699,3.0,14209,201510
93699,2.7,14047,201710
93699,3.0,19486,201510
93699,3.7,19045,201810
93699,3.7,16150,201510
93699,3.3,15639,201810
93699,3.3,19665,201710
93699,4.0,15184,201810
93699,3.3,14443,201810
93699,3.0,14406,201610
93699,3.3,15336,201610
93787,4.0,24988,201720
93787,4.0,21897,201520
93787,4.0,21900,201520
93787,3.7,23065,201520
93787,4.0,23263,201620
93787,3.7,23460,201620
93787,4.0,23610,201820
93787,3.7,23710,201820
93787,4.0,23966,201720
93787,4.0,24534,201720
93787,4.0,25059,201820
93787,4.0,21737,201520
93787,4.0,26393,201620
93787,3.7,26942,201720
93787,4.0,27021,201620
93787,3.0,29561,201720
93787,4.0,29753,201720
93787,4.0,29763,201720
93787,3.7,29935,201520
93787,4.0,30052,201820
93787,4.0,30353,201520
93787,3.3,30693,201720
93787,4.0,25318,201620
93787,4.0,21475,201820
93787,3.7,10676,201510
93787,4.0,21241,201620
93787,4.0,21307,201710
93787,3.7,11256,201510
93787,3.7,11490,201510
93787,3.7,11729,201510
93787,3.7,11766,201710
93787,4.0,13407,201810
93787,4.0,13473,201610
93787,4.0,13629,201510
93787,3.7,13831,201710
93787,3.3,14225,201510
93787,4.0,14277,201610
93787,4.0,11157,201610
93787,4.0,14505,201810
93787,3.7,14806,201610
93787,3.7,15080,201710
93787,4.0,15191,201810
93787,4.0,15233,201810
93787,4.0,16260,201810
93787,4.0,16522,201610
93787,4.0,17611,201610
93787,3.7,20339,201520
93787,4.0,20413,201510
93787,4.0,14504,201810
93856,2.3,21135,201520
93856,4.0,21073,201720
93856,4.0,20477,201510
93856,4.0,20222,201520
93856,3.7,20420,201820
93856,3.7,20253,201620
93856,4.0,31549,201820
93856,3.7,21363,201720
93856,3.7,20461,201820
93856,3.7,21765,201520
93856,4.0,23749,201720
93856,3.7,22338,201720
93856,3.3,22484,201720
93856,4.0,22932,201520
93856,4.0,23805,201820
93856,4.0,24064,201620
93856,4.0,24421,201620
93856,4.0,29972,201820
93856,4.0,30341,201520
93856,3.7,20216,201620
93856,3.3,22159,201520
93856,4.0,20188,201620
93856,4.0,15871,201510
93856,4.0,18031,201510
93856,4.0,18070,201710
93856,4.0,3697,201600
93856,3.3,10007,201610
93856,4.0,10206,201610
93856,3.7,10388,201510
93856,3.7,10732,201810
93856,4.0,10788,201610
93856,3.7,11674,201810
93856,3.7,11676,201810
93856,3.0,11726,201510
93856,4.0,3694,201600
93856,3.7,11756,201710
93856,3.7,11758,201710
93856,3.3,12154,201610
93856,4.0,12432,201810
93856,3.3,12442,201610
93856,4.0,13862,201810
93856,3.3,13888,201510
93856,4.0,16504,201610
93856,4.0,17252,201710
93856,3.3,11755,201710
94215,4.0,21278,201720
94215,4.0,20668,201510
94215,4.0,20437,201510
94215,4.0,20559,201720
94215,4.0,20451,201620
94215,3.7,21318,201820
94215,4.0,20571,201520
94215,4.0,22014,201520
94215,3.7,26449,201520
94215,4.0,25659,201520
94215,4.0,25673,201520
94215,3.3,25737,201620
94215,3.7,26791,201720
94215,4.0,26792,201720
94215,3.3,30225,201620
94215,4.0,30306,201520
94215,3.7,20122,201620
94215,3.0,23259,201620
94215,4.0,19722,201610
94215,4.0,18715,201810
94215,4.0,11157,201710
94215,4.0,19550,201710
94215,4.0,3000,201700
94215,3.3,10365,201610
94215,4.0,10821,201710
94215,4.0,11114,201810
94215,3.3,11169,201710
94215,3.3,13468,201610
94215,4.0,14522,201710
94215,3.7,14225,201510
94215,3.7,15761,201510
94215,3.7,15877,201510
94215,4.0,16105,201810
94215,3.3,16361,201610
94215,4.0,16427,201710
94215,3.7,18037,201510
94215,4.0,18714,201810
94215,4.0,14891,201610
94455,4.0,22659,201720
94455,3.7,23674,201520
94455,3.7,22581,201720
94455,4.0,21120,201710
94455,2.3,22034,201620
94455,3.0,21204,201620
94455,2.0,23840,201520
94455,3.3,22192,201520
94455,4.0,24841,201820
94455,3.7,31327,201820
94455,3.3,26799,201720
94455,3.3,27015,201820
94455,3.7,27824,201820
94455,3.3,29418,201620
94455,4.0,29419,201620
94455,3.0,29800,201820
94455,3.7,30261,201720
94455,4.0,30365,201520
94455,3.3,25097,201720
94455,3.7,20625,201710
94455,2.3,20560,201610
94455,1.7,20559,201610
94455,3.3,11708,201810
94455,1.7,12146,201610
94455,2.7,12212,201510
94455,2.0,13328,201510
94455,2.3,13970,201610
94455,3.7,14032,201810
94455,3.3,14889,201610
94455,3.7,15516,201810
94455,3.0,15761,201510
94455,3.3,11029,201810
94455,3.0,17269,201810
94455,2.3,17314,201710
94455,3.0,17709,201510
94455,3.7,18035,201510
94455,2.0,19939,201710
94455,3.7,20175,201520
94455,3.3,20339,201520
94455,4.0,20436,201510
94455,4.0,15963,201710
94641,3.7,25673,201520
94641,4.0,25378,201820
94641,3.3,23821,201620
94641,3.3,21451,201520
94641,3.3,22326,201520
94641,3.7,21582,201820
94641,4.0,26448,201520
94641,4.0,22659,201720
94641,4.0,27031,201720
94641,4.0,29419,201620
94641,3.0,27441,201720
94641,4.0,29418,201620
94641,4.0,29703,201720
94641,3.7,29705,201720
94641,4.0,29843,201620
94641,4.0,30260,201520
94641,4.0,31326,201820
94641,3.7,21343,201520
94641,3.7,27264,201820
94641,4.0,21204,201620
94641,4.0,20466,201510
94641,4.0,10207,201610
94641,4.0,20560,201610
94641,3.7,10497,201610
94641,4.0,10515,201710
94641,4.0,10853,201710
94641,4.0,11029,201810
94641,3.3,11316,201710
94641,3.7,12421,201510
94641,3.7,13630,201510
94641,3.0,14525,201810
94641,4.0,11872,201610
94641,4.0,16702,201710
94641,4.0,16398,201810
94641,3.7,19939,201710
94641,4.0,19854,201810
94641,4.0,19482,201810
94641,3.3,20450,201610
94641,3.3,17314,201710
94641,4.0,17155,201510
94641,3.7,18032,201510
95543,3.3,23821,201620
95543,4.0,21043,201620
95543,3.7,21135,201520
95543,4.0,21204,201620
95543,4.0,21901,201820
95543,4.0,22659,201720
95543,4.0,22678,201520
95543,4.0,24163,201520
95543,4.0,21026,201710
95543,4.0,29418,201620
95543,4.0,29419,201620
95543,4.0,29703,201720
95543,4.0,29704,201720
95543,4.0,29705,201720
95543,4.0,30293,201520
95543,4.0,30873,201820
95543,4.0,31180,201820
95543,4.0,26253,201820
95543,4.0,20747,201520
95543,3.7,20652,201610
95543,4.0,20560,201610
95543,4.0,10207,201610
95543,3.7,10388,201510
95543,4.0,10523,201610
95543,3.7,10558,201510
95543,4.0,11029,201810
95543,3.7,11726,201510
95543,4.0,12240,201510
95543,4.0,14032,201810
95543,4.0,10853,201710
95543,4.0,15516,201810
95543,3.7,17314,201710
95543,4.0,19480,201810
95543,4.0,19731,201510
95543,4.0,19939,201710
95543,4.0,20222,201520
95543,4.0,20403,201510
95543,3.7,15236,201610
95559,3.0,21140,201620
95559,3.7,21014,201820
95559,3.3,20794,201720
95559,3.3,20420,201820
95559,3.3,20489,201720
95559,4.0,20478,201510
95559,4.0,21363,201720
95559,3.0,20649,201620
95559,2.7,21765,201520
95559,4.0,30348,201520
95559,3.7,23674,201520
95559,3.0,23840,201520
95559,2.7,25673,201520
95559,3.3,25898,201720
95559,3.0,26184,201520
95559,3.3,27239,201820
95559,3.0,29917,201820
95559,2.7,20253,201620
95559,3.7,22484,201720
95559,3.0,20216,201620
95559,4.0,20188,201620
95559,3.3,3902,201700
95559,3.3,3479,201700
95559,3.0,20137,201710
95559,3.7,10007,201710
95559,4.0,10008,201810
95559,2.3,10496,201610
95559,3.3,10558,201510
95559,3.0,10732,201810
95559,2.7,10788,201610
95559,3.7,10789,201610
95559,4.0,10731,201810
95559,3.3,11756,201710
95559,3.3,17983,201610
95559,3.0,11729,201510
95559,2.7,14526,201510
95559,2.7,13327,201510
95559,3.0,15473,201510
95559,3.0,12432,201810
95559,3.0,11892,201610
95559,3.7,11757,201710
95559,2.0,12442,201610
96469,4.0,23440,201720
96469,4.0,21575,201620
96469,4.0,21601,201620
96469,4.0,21661,201720
96469,4.0,21664,201720
96469,3.7,22154,201720
96469,3.7,22155,201720
96469,4.0,23557,201520
96469,4.0,21075,201520
96469,4.0,25670,201520
96469,3.7,27000,201620
96469,4.0,29408,201520
96469,3.7,29834,201620
96469,4.0,30339,201520
96469,3.7,30885,201820
96469,4.0,31032,201820
96469,3.7,31300,201820
96469,4.0,24114,201520
96469,4.0,20915,201710
96469,3.7,20682,201610
96469,4.0,20512,201610
96469,4.0,10083,201510
96469,3.7,11906,201510
96469,4.0,11937,201510
96469,3.0,12398,201610
96469,4.0,12822,201810
96469,4.0,13985,201610
96469,4.0,16294,201810
96469,4.0,16937,201810
96469,3.0,13913,201510
96469,4.0,17983,201610
